Time (s),z_FL (m),z_FR (m),z_RL (m),z_RR (m)
12.53,0.000197474,8.95E-05,9.29E-05,-1.07E-05
12.54,0.000169939,4.82E-05,7.47E-05,-1.60E-05
12.55,0.000146686,1.07E-05,5.62E-05,-2.08E-05
12.56,0.000165277,1.57E-05,5.24E-05,-1.55E-05
12.57,0.000219069,5.70E-05,6.23E-05,-3.81E-07
12.58,0.000263906,9.10E-05,7.04E-05,1.45E-05
12.59,0.000261892,8.00E-05,6.26E-05,1.95E-05
12.6,0.000218623,3.01E-05,4.11E-05,1.44E-05
12.61,0.000177272,-1.54E-05,2.13E-05,8.09E-06
12.62,0.000175048,-1.89E-05,1.63E-05,8.78E-06
12.63,0.000205759,1.38E-05,2.32E-05,1.54E-05
12.64,0.000226566,4.03E-05,2.57E-05,1.82E-05
12.65,0.00020159,2.55E-05,1.05E-05,8.83E-06
12.66,0.000138293,-2.31E-05,-1.90E-05,-1.09E-05
12.67,8.03E-05,-6.31E-05,-4.66E-05,-3.05E-05
12.68,6.36E-05,-6.03E-05,-5.90E-05,-4.05E-05
12.69,8.10E-05,-2.38E-05,-5.88E-05,-4.12E-05
12.7,9.08E-05,4.12E-06,-6.07E-05,-4.11E-05
12.71,6.06E-05,-8.48E-06,-7.57E-05,-4.76E-05
12.72,1.73E-07,-5.06E-05,-9.90E-05,-5.87E-05
12.73,-4.92E-05,-7.98E-05,-0.000114827,-6.50E-05
12.74,-5.82E-05,-6.69E-05,-0.000112318,-5.98E-05
12.75,-4.01E-05,-2.58E-05,-9.65E-05,-4.56E-05
12.76,-3.63E-05,1.29E-06,-8.31E-05,-3.19E-05
12.77,-7.20E-05,-1.20E-05,-8.23E-05,-2.56E-05
12.78,-0.000129701,-4.88E-05,-8.91E-05,-2.43E-05
12.79,-0.000166157,-6.69E-05,-8.91E-05,-1.99E-05
12.8,-0.000157691,-4.37E-05,-7.47E-05,-7.59E-06
12.81,-0.000124504,-7.56E-07,-5.25E-05,8.76E-06
12.82,-0.000108618,1.96E-05,-3.66E-05,2.08E-05
12.83,-0.00012913,-1.50E-06,-3.35E-05,2.45E-05
12.84,-0.000161964,-3.90E-05,-3.59E-05,2.41E-05
12.85,-0.000165488,-5.03E-05,-3.16E-05,2.72E-05
12.86,-0.00012547,-2.02E-05,-1.71E-05,3.60E-05
12.87,-7.10E-05,2.29E-05,-1.61E-06,4.47E-05
12.88,-4.36E-05,3.77E-05,3.62E-06,4.64E-05
12.89,-5.40E-05,1.35E-05,-1.51E-06,4.08E-05
12.9,-7.13E-05,-1.91E-05,-5.03E-06,3.57E-05
12.91,-5.76E-05,-2.23E-05,4.46E-06,3.85E-05
12.92,-9.96E-06,7.97E-06,2.49E-05,4.86E-05
12.93,3.56E-05,3.79E-05,4.17E-05,5.73E-05
12.94,4.21E-05,3.34E-05,4.28E-05,5.65E-05
12.95,1.01E-05,-2.75E-06,3.13E-05,4.77E-05
12.96,-2.45E-05,-3.43E-05,2.26E-05,3.99E-05
12.97,-3.07E-05,-3.18E-05,2.82E-05,4.05E-05
12.98,-1.53E-05,-4.29E-06,4.43E-05,4.77E-05
12.99,-1.21E-05,1.13E-05,5.63E-05,5.31E-05
13,-4.17E-05,-7.17E-06,5.45E-05,5.07E-05
13.01,-8.53E-05,-4.22E-05,4.27E-05,4.30E-05
13.02,-0.000104269,-5.52E-05,3.18E-05,3.71E-05
13.03,-8.27E-05,-3.05E-05,2.61E-05,3.58E-05
13.04,-4.60E-05,6.50E-06,1.91E-05,3.46E-05
13.05,-3.30E-05,1.63E-05,2.34E-06,2.72E-05
13.06,-5.37E-05,-1.17E-05,-2.20E-05,1.36E-05
13.07,-7.87E-05,-4.85E-05,-4.11E-05,1.26E-06
13.08,-7.25E-05,-5.80E-05,-4.43E-05,-2.82E-06
13.09,-3.37E-05,-3.65E-05,-3.54E-05,2.55E-07
13.1,4.46E-06,-1.44E-05,-2.95E-05,1.83E-06
13.11,1.17E-05,-1.87E-05,-3.72E-05,-5.19E-06
13.12,-5.93E-06,-4.05E-05,-5.39E-05,-1.92E-05
13.13,-1.47E-05,-4.53E-05,-6.54E-05,-3.22E-05
13.14,5.75E-06,-1.37E-05,-6.32E-05,-3.87E-05
13.15,3.79E-05,3.40E-05,-5.19E-05,-4.09E-05
13.16,4.70E-05,5.87E-05,-4.20E-05,-4.41E-05
13.17,2.19E-05,4.55E-05,-3.63E-05,-4.92E-05
13.18,-1.03E-05,1.87E-05,-2.74E-05,-5.08E-05
13.19,-1.38E-05,1.34E-05,-8.59E-06,-4.34E-05
13.2,1.56E-05,3.57E-05,1.52E-05,-2.92E-05
13.21,4.70E-05,5.76E-05,2.94E-05,-1.71E-05
13.22,5.06E-05,5.23E-05,2.49E-05,-1.45E-05
13.23,3.12E-05,2.72E-05,7.82E-06,-1.97E-05
13.24,2.06E-05,1.53E-05,-6.91E-06,-2.55E-05
13.25,3.69E-05,3.50E-05,-1.03E-05,-2.67E-05
13.26,6.13E-05,6.68E-05,-6.34E-06,-2.58E-05
13.27,5.92E-05,7.47E-05,-3.54E-06,-2.74E-05
13.28,2.11E-05,4.67E-05,-2.01E-06,-3.11E-05
13.29,-2.54E-05,7.46E-06,7.50E-06,-3.02E-05
13.3,-4.67E-05,-1.15E-05,3.14E-05,-1.94E-05
13.31,-4.02E-05,-8.71E-06,6.26E-05,-1.60E-06
13.32,-3.36E-05,-1.16E-05,8.51E-05,1.42E-05
13.33,-4.79E-05,-4.00E-05,8.87E-05,2.11E-05
13.34,-6.97E-05,-7.89E-05,7.70E-05,2.07E-05
13.35,-6.73E-05,-9.39E-05,6.02E-05,1.85E-05
13.36,-3.03E-05,-7.14E-05,4.17E-05,1.66E-05
13.37,1.46E-05,-3.50E-05,1.59E-05,1.09E-05
13.38,3.27E-05,-1.73E-05,-2.13E-05,-2.47E-06
13.39,1.96E-05,-2.27E-05,-6.11E-05,-2.02E-05
13.4,2.58E-06,-2.52E-05,-8.61E-05,-3.34E-05
13.41,4.51E-06,-4.48E-06,-8.53E-05,-3.59E-05
13.42,1.50E-05,2.64E-05,-6.25E-05,-2.97E-05
13.43,4.83E-06,3.46E-05,-2.89E-05,-2.07E-05
13.44,-3.55E-05,6.78E-06,1.09E-05,-1.10E-05
13.45,-8.08E-05,-3.53E-05,6.17E-05,3.84E-06
13.46,-9.85E-05,-6.15E-05,0.0001264,2.79E-05
13.47,-8.60E-05,-6.90E-05,0.00019653,5.87E-05
13.48,-6.95E-05,-8.28E-05,0.000256437,8.87E-05
13.49,-6.86E-05,-0.000120926,0.000297149,0.000112942
13.5,-7.03E-05,-0.000168178,0.000322897,0.000133352
13.51,-4.56E-05,-0.000193033,0.000342542,0.00015426
13.52,1.21E-05,-0.000185557,0.000356947,0.000175035
13.53,7.61E-05,-0.000168965,0.000358,0.000189481
13.54,0.00011699,-0.000169562,0.000340156,0.000192958
13.55,0.00013672,-0.000183753,0.00030901,0.000187899
13.56,0.000162375,-0.000184068,0.000275252,0.000180484
13.57,0.000208644,-0.000155965,0.000241629,0.000172693
13.58,0.00025723,-0.000117685,0.000199985,0.000159936
13.59,0.000279663,-9.74E-05,0.000142828,0.000137472
13.6,0.000273419,-9.77E-05,7.49E-05,0.000107404
13.61,0.00026444,-9.26E-05,9.86E-06,7.72E-05
13.62,0.00027288,-6.21E-05,-4.40E-05,5.14E-05
13.63,0.000286673,-1.80E-05,-9.07E-05,2.76E-05
13.64,0.000277388,1.14E-05,-0.000137374,1.31E-06
13.65,0.000237279,1.73E-05,-0.000182485,-2.67E-05
13.66,0.000189145,2.12E-05,-0.000216162,-5.01E-05
13.67,0.000156514,4.52E-05,-0.000232649,-6.45E-05
13.68,0.000133617,8.22E-05,-0.000237655,-7.27E-05
13.69,9.48E-05,0.000104511,-0.00024083,-8.10E-05
13.7,3.03E-05,0.000100105,-0.000243527,-9.08E-05
13.71,-3.86E-05,8.78E-05,-0.000238274,-9.76E-05
13.72,-8.58E-05,9.24E-05,-0.000220566,-9.78E-05
13.73,-0.000112761,0.000112124,-0.000197091,-9.39E-05
13.74,-0.000144008,0.000122653,-0.000179016,-9.18E-05
13.75,-0.000192442,0.000110915,-0.000168951,-9.34E-05
13.76,-0.000241151,9.37E-05,-0.000158955,-9.44E-05
13.77,-0.000265827,9.57E-05,-0.000142237,-9.09E-05
13.78,-0.000267469,0.000116785,-0.000122871,-8.53E-05
13.79,-0.000270974,0.000132861,-0.000110496,-8.35E-05
13.8,-0.000291527,0.000128637,-0.000107293,-8.70E-05
13.81,-0.00031443,0.00011812,-0.000105233,-9.13E-05
13.82,-0.000315448,0.000124935,-9.74E-05,-9.15E-05
13.83,-0.000293778,0.000149788,-8.79E-05,-8.94E-05
13.84,-0.000272659,0.000169635,-8.68E-05,-9.05E-05
13.85,-0.000267324,0.0001694,-9.70E-05,-9.66E-05
13.86,-0.000264792,0.000162239,-0.000110773,-0.000102891
13.87,-0.000242915,0.000170731,-0.000121066,-0.000104815
13.88,-0.00020182,0.000195262,-0.000130991,-0.000104173
13.89,-0.000163866,0.000213534,-0.000148767,-0.000106832
13.9,-0.000142497,0.000211558,-0.000174852,-0.000114762
13.91,-0.000123903,0.000202442,-0.000199644,-0.000123657
13.92,-8.70E-05,0.000207027,-0.000215181,-0.000129176
13.93,-3.37E-05,0.0002239,-0.00022452,-0.000132851
13.94,1.35E-05,0.000231175,-0.000235739,-0.000139233
13.95,4.22E-05,0.000217398,-0.000249088,-0.000148269
13.96,6.66E-05,0.000197579,-0.000255558,-0.000153927
13.97,0.000105766,0.000191727,-0.000248817,-0.000151205
13.98,0.000155283,0.000196426,-0.000233402,-0.000141782
13.99,0.000193145,0.000189828,-0.000217378,-0.000130477
14,0.000210386,0.000162704,-0.000199853,-0.0001177
14.01,0.000222559,0.000130968,-0.000171377,-9.88E-05
14.02,0.000245535,0.000112175,-0.000126922,-7.12E-05
14.03,0.000270879,0.000100226,-7.31E-05,-3.90E-05
14.04,0.000276767,7.48E-05,-1.95E-05,-8.65E-06
14.05,0.000258787,3.14E-05,3.33E-05,1.89E-05
14.06,0.000235869,-1.20E-05,9.17E-05,4.75E-05
14.07,0.000222663,-4.13E-05,0.000156388,7.87E-05
14.08,0.000208677,-6.70E-05,0.000217495,0.000108128
14.09,0.000174716,-0.000108089,0.000264631,0.000130963
14.1,0.000122524,-0.000163481,0.000297639,0.000147514
14.11,7.41E-05,-0.000211734,0.000322535,0.000161304
14.12,4.16E-05,-0.000240519,0.000339343,0.00017218
14.13,1.20E-05,-0.00026185,0.000340172,0.000175203
14.14,-3.13E-05,-0.000290913,0.000320622,0.000167368
14.15,-8.15E-05,-0.000320169,0.00028748,0.000152467
14.16,-0.000116487,-0.000327461,0.000251182,0.000136977
14.17,-0.000129027,-0.000306599,0.00021405,0.000122859
14.18,-0.000134707,-0.000275452,0.000171376,0.00010748
14.19,-0.000145689,-0.000250118,0.000123152,9.03E-05
14.2,-0.000150785,-0.000224101,7.83E-05,7.57E-05
14.21,-0.000131771,-0.000182979,4.49E-05,6.81E-05
14.22,-9.16E-05,-0.000131552,2.19E-05,6.60E-05
14.23,-5.19E-05,-9.16E-05,4.13E-06,6.49E-05
14.24,-2.44E-05,-7.31E-05,-6.27E-06,6.43E-05
14.25,1.07E-06,-6.26E-05,-1.41E-06,6.76E-05
14.26,3.37E-05,-4.59E-05,2.01E-05,7.60E-05
14.27,6.09E-05,-3.09E-05,4.81E-05,8.41E-05
14.28,6.30E-05,-3.42E-05,7.12E-05,8.57E-05
14.29,4.18E-05,-5.35E-05,8.76E-05,7.99E-05
14.3,2.00E-05,-6.65E-05,0.000100754,6.95E-05
14.31,1.15E-05,-5.98E-05,0.000108386,5.48E-05
14.32,6.39E-06,-4.35E-05,0.000101983,3.29E-05
14.33,-7.36E-06,-3.13E-05,7.88E-05,4.21E-06
14.34,-2.09E-05,-1.74E-05,4.74E-05,-2.48E-05
14.35,-1.57E-05,1.23E-05,1.86E-05,-4.73E-05
14.36,9.02E-06,5.44E-05,-5.63E-06,-6.21E-05
14.37,3.44E-05,8.71E-05,-2.80E-05,-7.27E-05
14.38,4.87E-05,9.76E-05,-4.58E-05,-7.94E-05
14.39,5.96E-05,9.61E-05,-5.13E-05,-7.94E-05
14.4,7.46E-05,9.53E-05,-4.39E-05,-7.26E-05
14.41,8.16E-05,9.01E-05,-3.41E-05,-6.44E-05
14.42,6.41E-05,6.87E-05,-3.16E-05,-6.01E-05
14.43,2.71E-05,3.75E-05,-3.54E-05,-5.92E-05
14.44,-6.07E-06,1.80E-05,-3.86E-05,-5.78E-05
14.45,-2.32E-05,1.94E-05,-4.03E-05,-5.52E-05
14.46,-3.39E-05,2.80E-05,-4.49E-05,-5.39E-05
14.47,-4.81E-05,2.98E-05,-5.13E-05,-5.39E-05
14.48,-5.80E-05,2.96E-05,-5.08E-05,-5.05E-05
14.49,-5.37E-05,3.71E-05,-3.88E-05,-4.11E-05
14.5,-4.41E-05,4.53E-05,-2.21E-05,-2.92E-05
14.51,-4.82E-05,3.75E-05,-1.08E-05,-2.09E-05
14.52,-6.74E-05,1.35E-05,-6.01E-06,-1.79E-05
14.53,-8.36E-05,-8.23E-06,-2.89E-06,-1.80E-05
14.54,-8.61E-05,-1.59E-05,-1.13E-06,-2.05E-05
14.55,-8.54E-05,-1.86E-05,-5.88E-06,-2.72E-05
14.56,-9.26E-05,-2.78E-05,-1.72E-05,-3.71E-05
14.57,-0.000100393,-3.76E-05,-2.68E-05,-4.45E-05
14.58,-9.64E-05,-3.62E-05,-2.92E-05,-4.53E-05
14.59,-8.58E-05,-2.88E-05,-2.95E-05,-4.21E-05
14.6,-8.52E-05,-3.18E-05,-3.56E-05,-4.05E-05
14.61,-9.63E-05,-4.74E-05,-4.72E-05,-4.25E-05
14.62,-0.000102287,-5.91E-05,-5.80E-05,-4.65E-05
14.63,-9.40E-05,-5.65E-05,-6.75E-05,-5.22E-05
14.64,-8.26E-05,-4.93E-05,-8.08E-05,-6.12E-05
14.65,-7.99E-05,-4.84E-05,-9.74E-05,-7.16E-05
14.66,-7.98E-05,-4.83E-05,-0.00010872,-7.76E-05
14.67,-7.23E-05,-3.87E-05,-0.000109433,-7.50E-05
14.68,-6.37E-05,-2.48E-05,-0.000105166,-6.66E-05
14.69,-6.85E-05,-2.10E-05,-0.000103648,-5.74E-05
14.7,-8.39E-05,-2.62E-05,-0.00010357,-4.84E-05
14.71,-9.04E-05,-2.38E-05,-9.85E-05,-3.78E-05
14.72,-7.80E-05,-6.70E-06,-8.79E-05,-2.59E-05
14.73,-5.66E-05,1.32E-05,-7.67E-05,-1.58E-05
14.74,-3.50E-05,2.49E-05,-6.42E-05,-7.34E-06
14.75,-6.84E-06,3.35E-05,-4.38E-05,3.38E-06
14.76,3.25E-05,4.54E-05,-1.43E-05,1.82E-05
14.77,7.01E-05,5.24E-05,1.55E-05,3.36E-05
14.78,8.97E-05,4.26E-05,3.76E-05,4.60E-05
14.79,9.46E-05,2.12E-05,5.37E-05,5.59E-05
14.8,0.000100228,4.51E-06,6.78E-05,6.49E-05
14.81,0.000108558,-4.17E-06,7.61E-05,7.12E-05
14.82,0.000108289,-1.51E-05,7.23E-05,7.13E-05
14.83,9.85E-05,-2.99E-05,5.91E-05,6.58E-05
14.84,9.44E-05,-3.55E-05,4.50E-05,5.93E-05
14.85,0.000104387,-2.47E-05,3.35E-05,5.44E-05
14.86,0.000118118,-8.32E-06,2.24E-05,5.10E-05
14.87,0.000126052,2.21E-06,1.43E-05,5.05E-05
14.88,0.000134798,1.09E-05,1.84E-05,5.64E-05
14.89,0.000151971,2.45E-05,3.78E-05,6.91E-05
14.9,0.00016832,3.56E-05,6.39E-05,8.37E-05
14.91,0.000169856,3.28E-05,8.72E-05,9.55E-05
14.92,0.000159585,2.03E-05,0.000106897,0.000104383
14.93,0.000150859,1.27E-05,0.000123958,0.000111949
14.94,0.000143939,1.23E-05,0.000132602,0.000116826
14.95,0.000127213,9.08E-06,0.000126323,0.000116354
14.96,0.00010077,1.72E-06,0.000108666,0.000111433
14.97,7.97E-05,1.82E-06,8.94E-05,0.00010538
14.98,7.10E-05,1.36E-05,7.21E-05,9.88E-05
14.99,6.54E-05,2.59E-05,5.38E-05,8.97E-05
15,5.80E-05,3.08E-05,3.56E-05,7.81E-05
15.01,5.91E-05,3.52E-05,2.31E-05,6.65E-05
15.02,7.52E-05,4.55E-05,1.66E-05,5.53E-05
15.03,9.54E-05,5.40E-05,8.93E-06,4.21E-05
15.04,0.000108233,5.27E-05,-1.80E-06,2.65E-05
15.05,0.000118504,4.78E-05,-8.33E-06,1.18E-05
15.06,0.000134142,4.94E-05,-5.36E-06,3.37E-07
15.07,0.000147782,5.39E-05,2.93E-06,-9.51E-06
15.08,0.000146829,5.18E-05,1.18E-05,-1.91E-05
15.09,0.000134009,4.66E-05,2.37E-05,-2.58E-05
15.1,0.000120604,4.92E-05,4.09E-05,-2.72E-05
15.11,0.000104534,5.83E-05,5.70E-05,-2.42E-05
15.12,7.37E-05,6.22E-05,6.42E-05,-1.93E-05
15.13,2.87E-05,5.92E-05,6.38E-05,-1.21E-05
15.14,-1.78E-05,5.81E-05,6.12E-05,-1.12E-06
15.15,-6.31E-05,5.97E-05,5.49E-05,1.17E-05
15.16,-0.000117434,5.32E-05,4.04E-05,2.29E-05
15.17,-0.000181498,3.67E-05,1.99E-05,3.23E-05
15.18,-0.000241628,2.12E-05,1.07E-06,4.16E-05
15.19,-0.000291049,1.22E-05,-1.46E-05,5.03E-05
15.2,-0.000337075,1.85E-06,-3.12E-05,5.59E-05
15.21,-0.000381079,-1.31E-05,-4.74E-05,5.79E-05
15.22,-0.000410354,-2.36E-05,-5.69E-05,5.82E-05
15.23,-0.000417963,-2.41E-05,-5.91E-05,5.61E-05
15.24,-0.000413179,-2.20E-05,-5.98E-05,4.92E-05
15.25,-0.00040313,-2.27E-05,-6.08E-05,3.77E-05
15.26,-0.000380759,-1.95E-05,-5.74E-05,2.42E-05
15.27,-0.000341249,-7.16E-06,-4.96E-05,9.53E-06
15.28,-0.000294524,6.79E-06,-4.36E-05,-7.76E-06
15.29,-0.000249664,1.52E-05,-4.14E-05,-2.73E-05
15.3,-0.000201327,2.30E-05,-3.74E-05,-4.64E-05
15.31,-0.000144103,3.55E-05,-2.91E-05,-6.38E-05
15.32,-8.67E-05,4.62E-05,-2.23E-05,-8.15E-05
15.33,-3.84E-05,4.74E-05,-1.96E-05,-9.89E-05
15.34,6.08E-06,4.39E-05,-1.63E-05,-0.000113182
15.35,5.39E-05,4.23E-05,-9.91E-06,-0.000122867
15.36,9.87E-05,3.85E-05,-6.32E-06,-0.000130095
15.37,0.00013156,2.69E-05,-8.93E-06,-0.000135951
15.38,0.000157583,1.32E-05,-1.29E-05,-0.000138814
15.39,0.000184811,4.93E-06,-1.50E-05,-0.000138486
15.4,0.000208192,-2.16E-06,-1.91E-05,-0.00013761
15.41,0.000219544,-1.48E-05,-2.75E-05,-0.000137234
15.42,0.000223799,-2.87E-05,-3.43E-05,-0.000135205
15.43,0.000229271,-3.67E-05,-3.55E-05,-0.000130615
15.44,0.000231294,-4.31E-05,-3.54E-05,-0.000125514
15.45,0.000221779,-5.42E-05,-3.70E-05,-0.000120581
15.46,0.000205771,-6.56E-05,-3.61E-05,-0.000113563
15.47,0.000192296,-7.09E-05,-3.03E-05,-0.000103735
15.48,0.000178129,-7.45E-05,-2.47E-05,-9.35E-05
15.49,0.000156634,-8.32E-05,-2.27E-05,-8.41E-05
15.5,0.000133005,-9.26E-05,-2.00E-05,-7.39E-05
15.51,0.000114642,-9.63E-05,-1.40E-05,-6.32E-05
15.52,9.62E-05,-9.82E-05,-9.65E-06,-5.44E-05
15.53,6.99E-05,-0.000103172,-1.04E-05,-4.82E-05
15.54,4.08E-05,-0.000106289,-1.24E-05,-4.14E-05
15.55,1.63E-05,-0.000101998,-1.38E-05,-3.24E-05
15.56,-7.59E-06,-9.55E-05,-1.90E-05,-2.20E-05
15.57,-3.61E-05,-9.24E-05,-2.98E-05,-9.25E-06
15.58,-6.23E-05,-8.82E-05,-4.04E-05,8.23E-06
15.59,-7.95E-05,-7.91E-05,-4.73E-05,2.99E-05
15.6,-9.30E-05,-7.09E-05,-5.32E-05,5.19E-05
15.61,-0.000108215,-6.76E-05,-5.83E-05,7.22E-05
15.62,-0.000118463,-6.33E-05,-5.73E-05,9.15E-05
15.63,-0.000118193,-5.41E-05,-4.91E-05,0.000108749
15.64,-0.000113382,-4.60E-05,-3.89E-05,0.000121479
15.65,-0.000107755,-4.22E-05,-2.85E-05,0.000130029
15.66,-9.38E-05,-3.63E-05,-1.39E-05,0.000136415
15.67,-6.82E-05,-2.61E-05,4.67E-06,0.000139854
15.68,-3.99E-05,-1.87E-05,2.21E-05,0.000137863
15.69,-1.38E-05,-1.57E-05,3.69E-05,0.000130737
15.7,1.55E-05,-9.57E-06,5.19E-05,0.000120528
15.71,4.81E-05,1.19E-06,6.56E-05,0.000107229
15.72,7.40E-05,9.54E-06,7.21E-05,9.03E-05
15.73,8.98E-05,1.49E-05,7.02E-05,7.22E-05
15.74,0.000102485,2.35E-05,6.37E-05,5.53E-05
15.75,0.000112567,3.33E-05,5.40E-05,3.91E-05
15.76,0.000111522,3.54E-05,4.09E-05,2.30E-05
15.77,9.87E-05,2.97E-05,2.89E-05,8.78E-06
15.78,8.17E-05,2.29E-05,2.21E-05,-2.54E-06
15.79,6.02E-05,1.40E-05,1.91E-05,-1.28E-05
15.8,2.88E-05,-1.17E-06,1.67E-05,-2.24E-05
15.81,-8.87E-06,-1.72E-05,1.63E-05,-2.89E-05
15.82,-4.38E-05,-2.66E-05,1.86E-05,-3.16E-05
15.83,-7.50E-05,-3.14E-05,1.97E-05,-3.27E-05
15.84,-0.000103195,-3.50E-05,1.82E-05,-3.26E-05
15.85,-0.000121454,-3.21E-05,1.75E-05,-2.96E-05
15.86,-0.000124334,-1.99E-05,1.92E-05,-2.47E-05
15.87,-0.000116865,-4.13E-06,2.04E-05,-2.14E-05
15.88,-0.000103156,1.22E-05,2.11E-05,-2.05E-05
15.89,-7.97E-05,3.43E-05,2.41E-05,-2.03E-05
15.9,-4.80E-05,6.19E-05,2.83E-05,-2.12E-05
15.91,-1.91E-05,8.64E-05,2.93E-05,-2.46E-05
15.92,2.21E-06,0.000105003,2.62E-05,-2.87E-05
15.93,1.96E-05,0.00012187,2.10E-05,-3.10E-05
15.94,3.19E-05,0.000133841,1.38E-05,-3.17E-05
15.95,3.28E-05,0.000133291,5.36E-06,-3.09E-05
15.96,2.49E-05,0.000122228,-2.90E-07,-2.67E-05
15.97,1.62E-05,0.000107749,-1.13E-06,-1.87E-05
15.98,8.29E-06,8.96E-05,1.43E-07,-9.71E-06
15.99,4.96E-07,6.66E-05,2.26E-06,-1.14E-06
16,-2.08E-06,4.51E-05,6.69E-06,7.79E-06
16.01,2.66E-06,2.91E-05,1.10E-05,1.54E-05
16.02,8.60E-06,1.43E-05,9.59E-06,1.83E-05
16.03,1.35E-05,-3.94E-07,1.58E-06,1.66E-05
16.04,2.23E-05,-8.64E-06,-9.69E-06,1.34E-05
16.05,3.41E-05,-1.05E-05,-2.27E-05,1.08E-05
16.06,4.12E-05,-1.38E-05,-3.61E-05,9.92E-06
16.07,4.35E-05,-2.05E-05,-4.50E-05,1.34E-05
16.08,4.71E-05,-2.73E-05,-4.66E-05,2.18E-05
16.09,5.22E-05,-3.66E-05,-4.43E-05,3.23E-05
16.1,5.73E-05,-5.16E-05,-4.01E-05,4.21E-05
16.11,6.69E-05,-6.68E-05,-3.30E-05,5.11E-05
16.12,8.19E-05,-7.73E-05,-2.63E-05,5.74E-05
16.13,9.37E-05,-8.54E-05,-2.69E-05,5.77E-05
16.14,9.71E-05,-9.16E-05,-3.67E-05,5.16E-05
16.15,9.50E-05,-9.05E-05,-5.22E-05,4.15E-05
16.16,8.59E-05,-8.38E-05,-7.20E-05,2.84E-05
16.17,6.32E-05,-7.99E-05,-9.47E-05,1.32E-05
16.18,2.90E-05,-8.11E-05,-0.00011543,-1.04E-06
16.19,-8.45E-06,-8.52E-05,-0.000129987,-1.31E-05
16.2,-4.58E-05,-9.46E-05,-0.000139176,-2.43E-05
16.21,-8.09E-05,-0.000109841,-0.00014244,-3.45E-05
16.22,-0.000107159,-0.000123818,-0.000136606,-4.16E-05
16.23,-0.000123197,-0.000132345,-0.000122854,-4.55E-05
16.24,-0.000136302,-0.000138731,-0.000105963,-4.72E-05
16.25,-0.000148736,-0.000142232,-8.70E-05,-4.58E-05
16.26,-0.000155796,-0.000137367,-6.48E-05,-4.04E-05
16.27,-0.000158259,-0.000125781,-4.07E-05,-3.29E-05
16.28,-0.000160573,-0.0001134,-1.51E-05,-2.49E-05
16.29,-0.000160718,-9.98E-05,1.37E-05,-1.65E-05
16.3,-0.000155753,-8.35E-05,4.34E-05,-9.11E-06
16.31,-0.000147891,-6.78E-05,6.77E-05,-5.61E-06
16.32,-0.000135111,-5.22E-05,8.48E-05,-5.72E-06
16.33,-0.000109839,-3.02E-05,9.74E-05,-7.26E-06
16.34,-7.25E-05,-1.63E-06,0.000106216,-9.62E-06
16.35,-3.14E-05,2.79E-05,0.000111943,-1.21E-05
16.36,1.06E-05,5.78E-05,0.000118389,-1.27E-05
16.37,5.30E-05,8.99E-05,0.000126515,-1.13E-05
16.38,9.17E-05,0.0001213,0.000132907,-1.00E-05
16.39,0.000125888,0.000151526,0.000137156,-9.18E-06
16.4,0.000161403,0.00018501,0.000142211,-7.24E-06
16.41,0.00019773,0.000220037,0.000148044,-4.28E-06
16.42,0.000226766,0.000249012,0.000153449,-3.83E-07
16.43,0.00024534,0.000270204,0.000160052,5.84E-06
16.44,0.000254617,0.000285525,0.000167712,1.38E-05
16.45,0.000253054,0.000293231,0.000172685,2.04E-05
16.46,0.000242597,0.000294503,0.00017393,2.48E-05
16.47,0.000230945,0.000295793,0.000173225,2.80E-05
16.48,0.00021966,0.000297441,0.000169563,2.93E-05
16.49,0.000203306,0.000293339,0.000161452,2.83E-05
16.5,0.000181204,0.000282117,0.00015049,2.58E-05
16.51,0.000156465,0.000265305,0.000136434,2.15E-05
16.52,0.00013007,0.000241429,0.000115862,1.33E-05
16.53,0.00010729,0.000213104,8.88E-05,2.01E-06
16.54,9.78E-05,0.000188345,5.86E-05,-9.50E-06
16.55,0.000102665,0.000168906,2.59E-05,-1.97E-05
16.56,0.000113824,0.000150158,-8.34E-06,-2.69E-05
16.57,0.000125138,0.00013047,-4.09E-05,-2.84E-05
16.58,0.000130321,0.000108179,-7.08E-05,-2.45E-05
16.59,0.000119902,7.82E-05,-0.000100119,-1.77E-05
16.6,9.18E-05,4.15E-05,-0.000128061,-9.08E-06
16.61,5.39E-05,5.06E-06,-0.000151726,6.77E-07
16.62,1.31E-05,-2.87E-05,-0.000170439,9.58E-06
16.63,-2.63E-05,-6.07E-05,-0.000182563,1.72E-05
16.64,-5.80E-05,-8.87E-05,-0.000184359,2.53E-05
16.65,-8.21E-05,-0.000113576,-0.000175776,3.33E-05
16.66,-0.00010643,-0.000140726,-0.000160189,3.97E-05
16.67,-0.0001344,-0.000169403,-0.000139636,4.40E-05
16.68,-0.000163131,-0.000193569,-0.000117226,4.54E-05
16.69,-0.000191006,-0.000210431,-9.86E-05,4.15E-05
16.7,-0.000214091,-0.000216701,-8.62E-05,3.28E-05
16.71,-0.000224514,-0.000206573,-7.83E-05,2.19E-05
16.72,-0.000221304,-0.000181493,-7.47E-05,1.11E-05
16.73,-0.000211078,-0.000149799,-7.41E-05,2.41E-06
16.74,-0.000198014,-0.000116865,-7.20E-05,-7.34E-07
16.75,-0.000185489,-8.72E-05,-6.63E-05,2.25E-06
16.76,-0.000178912,-6.74E-05,-5.82E-05,9.08E-06
